archetype,hash16,score_final,formula_percent,source,gate_status,gate_reason,material_score,canvas_score,stagekeeper_score,demiurge_score,scene_viability,birth_readiness,containment_integrity,hypothesis_visibility,expert_gate,final_priority,creative_potential,safe_containment,signal_clarity,process_tags,components_json
LAPIS_DEMIURGE,7071d5afbe14142a,0.22812993,ACTIVE_LEARNING_AUTOLAB=29.19%; REPRODUCIBLE_SCENE_PROTOCOL=27.4%; LOW_NOISE_MEMORY_FIELD=22.49%; GPT_TRANSFORMER_ENGINE=16.97%; EXPERT_REVIEW_GATE=3.95%,mutated,PASSED,OK,0.464514,0.510685,0.679968,0.478257,0.593747,0.623294,0.61197,0.572363,0.845541,0.22813,0.378507,0.519318,0.513354,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER,"{""ACTIVE_LEARNING_AUTOLAB"": 0.2919472678859404, ""EXPERT_REVIEW_GATE"": 0.03950328122693935, ""GPT_TRANSFORMER_ENGINE"": 0.16967083311068692, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.2739682747899061, ""LOW_NOISE_MEMORY_FIELD"": 0.2249103429865273}"
LAPIS_DEMIURGE,8899953860532d9f,0.22727428,ACTIVE_LEARNING_AUTOLAB=28.13%; LOW_NOISE_MEMORY_FIELD=27.25%; REPRODUCIBLE_SCENE_PROTOCOL=17.63%; GPT_TRANSFORMER_ENGINE=10.51%; BAYESIAN_OPTIMIZER=8.05%; KNOWLEDGE_GRAPH_MEMORY=4.89%; EXPERT_REVIEW_GATE=3.54%,mutated,PASSED,OK,0.500805,0.459556,0.640251,0.518547,0.553334,0.598741,0.579393,0.534138,0.834839,0.227274,0.363411,0.443339,0.463256,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER,"{""ACTIVE_LEARNING_AUTOLAB"": 0.28131663191072337, ""EXPERT_REVIEW_GATE"": 0.03541602984927694, ""GPT_TRANSFORMER_ENGINE"": 0.1051062988523993, ""KNOWLEDGE_GRAPH_MEMORY"": 0.04886170267083626, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.17631609732845602, ""LOW_NOISE_MEMORY_FIELD"": 0.2725127929094339, ""BAYESIAN_OPTIMIZER"": 0.08047044647887414}"
LAPIS_HEALER,8ce34daa8575faa2,0.22715437,REPRODUCIBLE_SCENE_PROTOCOL=54.1%; LOW_NOISE_MEMORY_FIELD=21.08%; SAFE_CONTAINMENT_MATRIX=17.62%; ALGINATE_HYDROGEL=5.71%; BACTERIAL_CELLULOSE_MATRIX=1.49%,mutated,PASSED,OK,0.382289,0.876248,0.922091,0.054428,0.877538,0.787579,0.854287,0.857525,0.9243,0.227154,0.582369,0.900219,0.887379,ADSORBENT_CORE ANIMA_BIO BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER,"{""SAFE_CONTAINMENT_MATRIX"": 0.17622947013430346, ""LOW_NOISE_MEMORY_FIELD"": 0.21080070133216278, ""BACTERIAL_CELLULOSE_MATRIX"": 0.014857122255957379, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.5410146301277601, ""ALGINATE_HYDROGEL"": 0.05709807614981629}"
LAPIS_DEMIURGE,7f45fa862b3fc4f2,0.22635314,REPRODUCIBLE_SCENE_PROTOCOL=27.98%; LOW_NOISE_MEMORY_FIELD=25.35%; ACTIVE_LEARNING_AUTOLAB=24.97%; GPT_TRANSFORMER_ENGINE=17.33%; EXPERT_REVIEW_GATE=4.37%,mutated,PASSED,OK,0.437745,0.541576,0.699307,0.450688,0.617127,0.637537,0.629096,0.598528,0.851348,0.226353,0.395968,0.550983,0.549059,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER,"{""ACTIVE_LEARNING_AUTOLAB"": 0.2497313972147445, ""EXPERT_REVIEW_GATE"": 0.04366232084641215, ""GPT_TRANSFORMER_ENGINE"": 0.1732843765410617, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.2798030799909412, ""LOW_NOISE_MEMORY_FIELD"": 0.25351882540684056}"
LAPIS_DEMIURGE,15930eb8dad972f0,0.22608627,ACTIVE_LEARNING_AUTOLAB=28.98%; REPRODUCIBLE_SCENE_PROTOCOL=24.06%; LOW_NOISE_MEMORY_FIELD=22.48%; GPT_TRANSFORMER_ENGINE=13.81%; KNOWLEDGE_GRAPH_MEMORY=6.18%; EXPERT_REVIEW_GATE=4.48%,mutated,PASSED,OK,0.481884,0.478774,0.65922,0.499036,0.570135,0.608768,0.594586,0.54796,0.841243,0.226086,0.357432,0.480862,0.479263,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER,"{""ACTIVE_LEARNING_AUTOLAB"": 0.28978802216869487, ""EXPERT_REVIEW_GATE"": 0.04479126211145785, ""GPT_TRANSFORMER_ENGINE"": 0.13814643444219182, ""KNOWLEDGE_GRAPH_MEMORY"": 0.06181720929247328, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.24063551213151885, ""LOW_NOISE_MEMORY_FIELD"": 0.22482155985366337}"
LAPIS_DEMIURGE,7d4f7fe3356a82b5,0.22592209,LOW_NOISE_MEMORY_FIELD=25.37%; REPRODUCIBLE_SCENE_PROTOCOL=22.66%; ACTIVE_LEARNING_AUTOLAB=22.5%; GPT_TRANSFORMER_ENGINE=17.22%; KNOWLEDGE_GRAPH_MEMORY=7.87%; EXPERT_REVIEW_GATE=4.17%; SCORING_FUNCTION_MUTATOR=0.2%,crossover,PASSED,OK,0.470159,0.490988,0.66532,0.487901,0.57899,0.614266,0.600457,0.559194,0.8434,0.225922,0.359204,0.488065,0.495049,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER,"{""ACTIVE_LEARNING_AUTOLAB"": 0.2250145506297521, ""EXPERT_REVIEW_GATE"": 0.041696909579634796, ""GPT_TRANSFORMER_ENGINE"": 0.17216715899441173, ""KNOWLEDGE_GRAPH_MEMORY"": 0.07874864331095775, ""LOW_NOISE_MEMORY_FIELD"": 0.2537445652676434, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.22662245155608643, ""SCORING_FUNCTION_MUTATOR"": 0.0020057206615138995}"
LAPIS_DEMIURGE,80fc86f6298c04d6,0.2258692,LOW_NOISE_MEMORY_FIELD=28.38%; REPRODUCIBLE_SCENE_PROTOCOL=23.81%; ACTIVE_LEARNING_AUTOLAB=21.42%; GPT_TRANSFORMER_ENGINE=16.71%; KNOWLEDGE_GRAPH_MEMORY=5.24%; EXPERT_REVIEW_GATE=4.44%,mutated,PASSED,OK,0.442762,0.528543,0.688358,0.45846,0.606927,0.631412,0.620632,0.590174,0.849328,0.225869,0.386228,0.527339,0.538007,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER,"{""ACTIVE_LEARNING_AUTOLAB"": 0.21422215029757288, ""EXPERT_REVIEW_GATE"": 0.0443965276724337, ""GPT_TRANSFORMER_ENGINE"": 0.16713731970027568, ""KNOWLEDGE_GRAPH_MEMORY"": 0.052350673866039574, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.23810846114918194, ""LOW_NOISE_MEMORY_FIELD"": 0.2837848673144963}"
LAPIS_DEMIURGE,85ca0255533523b1,0.22540105,REPRODUCIBLE_SCENE_PROTOCOL=29.71%; ACTIVE_LEARNING_AUTOLAB=26.75%; LOW_NOISE_MEMORY_FIELD=21.13%; GPT_TRANSFORMER_ENGINE=15.54%; EXPERT_REVIEW_GATE=4.33%; KNOWLEDGE_GRAPH_MEMORY=2.54%,crossover,PASSED,OK,0.45013,0.520725,0.689353,0.463992,0.602614,0.628386,0.619797,0.580579,0.849416,0.225401,0.379131,0.535845,0.52279,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER,"{""ACTIVE_LEARNING_AUTOLAB"": 0.2674544545407917, ""EXPERT_REVIEW_GATE"": 0.043278841822513625, ""GPT_TRANSFORMER_ENGINE"": 0.15543635824956403, ""KNOWLEDGE_GRAPH_MEMORY"": 0.025435109445546132, ""LOW_NOISE_MEMORY_FIELD"": 0.21132767673834207, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.29706755920324246}"
LAPIS_DEMIURGE,3138a4ea2d8bbee0,0.22534505,ACTIVE_LEARNING_AUTOLAB=27.94%; LOW_NOISE_MEMORY_FIELD=26.42%; REPRODUCIBLE_SCENE_PROTOCOL=16.38%; GPT_TRANSFORMER_ENGINE=16.24%; KNOWLEDGE_GRAPH_MEMORY=7.26%; EXPERT_REVIEW_GATE=5.76%,mutated,PASSED,OK,0.510277,0.440303,0.629579,0.531248,0.539913,0.59065,0.570449,0.519322,0.833242,0.225345,0.336515,0.425645,0.441906,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER,"{""ACTIVE_LEARNING_AUTOLAB"": 0.2793511325945903, ""EXPERT_REVIEW_GATE"": 0.0575904403447707, ""GPT_TRANSFORMER_ENGINE"": 0.16235034409109703, ""KNOWLEDGE_GRAPH_MEMORY"": 0.07264787715953712, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.16384884379607612, ""LOW_NOISE_MEMORY_FIELD"": 0.26421136201392875}"
LAPIS_DEMIURGE,be660c95f9edadd0,0.22498324,REPRODUCIBLE_SCENE_PROTOCOL=25.28%; ACTIVE_LEARNING_AUTOLAB=24.98%; LOW_NOISE_MEMORY_FIELD=20.79%; GPT_TRANSFORMER_ENGINE=17.72%; KNOWLEDGE_GRAPH_MEMORY=6.92%; EXPERT_REVIEW_GATE=4.31%,crossover,PASSED,OK,0.481605,0.47542,0.658933,0.499302,0.568323,0.607532,0.594034,0.544904,0.841845,0.224983,0.346398,0.480708,0.474078,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP CONDUCTIVE_TRACE DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER,"{""ACTIVE_LEARNING_AUTOLAB"": 0.24980214228386882, ""EXPERT_REVIEW_GATE"": 0.04314599074317188, ""GPT_TRANSFORMER_ENGINE"": 0.17718165765907423, ""KNOWLEDGE_GRAPH_MEMORY"": 0.06916427892836033, ""LOW_NOISE_MEMORY_FIELD"": 0.20791653724609224, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.2527893931394325}"
LAPIS_DEMIURGE,9771c1523496b684,0.22484881,REPRODUCIBLE_SCENE_PROTOCOL=24.81%; LOW_NOISE_MEMORY_FIELD=24.78%; ACTIVE_LEARNING_AUTOLAB=24.41%; GPT_TRANSFORMER_ENGINE=14.14%; KNOWLEDGE_GRAPH_MEMORY=6.87%; EXPERT_REVIEW_GATE=4.98%,mutated,PASSED,OK,0.456333,0.506256,0.676974,0.473026,0.591216,0.621547,0.610283,0.571352,0.846903,0.224849,0.371313,0.50989,0.510798,ADSORBENT_CORE BIOMINERALIZED CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SELF_HEALING_LAYER,"{""ACTIVE_LEARNING_AUTOLAB"": 0.24410254136820603, ""EXPERT_REVIEW_GATE"": 0.04983011585768002, ""GPT_TRANSFORMER_ENGINE"": 0.141397103463784, ""KNOWLEDGE_GRAPH_MEMORY"": 0.06874808710782114, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.2480755633774214, ""LOW_NOISE_MEMORY_FIELD"": 0.24784658882508737}"
LAPIS_WORLD_REWRITER,9d1420bdc8ce76f9,0.21595019,ACTIVE_LEARNING_AUTOLAB=22.91%; LOW_NOISE_MEMORY_FIELD=21.99%; GPT_TRANSFORMER_ENGINE=21.89%; REPRODUCIBLE_SCENE_PROTOCOL=14.36%; KNOWLEDGE_GRAPH_MEMORY=10.36%; SAFE_CONTAINMENT_MATRIX=4.78%; EXPERT_REVIEW_GATE=3.71%,mutated,PASSED,OK,0.503196,0.417287,0.620707,0.540837,0.5257,0.581568,0.567645,0.497161,0.832095,0.21595,0.309801,0.423865,0.406676,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.22912581203443286, ""EXPERT_REVIEW_GATE"": 0.03710868539872426, ""GPT_TRANSFORMER_ENGINE"": 0.21892693567090132, ""KNOWLEDGE_GRAPH_MEMORY"": 0.10359516204653656, ""LOW_NOISE_MEMORY_FIELD"": 0.21990291627946076, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.14358832684213457, ""SAFE_CONTAINMENT_MATRIX"": 0.04775216172780963}"
LAPIS_WORLD_REWRITER,ec96a9f168f31772,0.21368875,ACTIVE_LEARNING_AUTOLAB=22.15%; LOW_NOISE_MEMORY_FIELD=21.26%; GPT_TRANSFORMER_ENGINE=21.16%; REPRODUCIBLE_SCENE_PROTOCOL=13.88%; KNOWLEDGE_GRAPH_MEMORY=10.01%; SAFE_CONTAINMENT_MATRIX=7.95%; EXPERT_REVIEW_GATE=3.59%,mutated,PASSED,OK,0.487519,0.430052,0.632558,0.523615,0.537363,0.588342,0.581249,0.505594,0.83599,0.213689,0.317479,0.453755,0.415125,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.22148347100528845, ""EXPERT_REVIEW_GATE"": 0.03587094956074864, ""GPT_TRANSFORMER_ENGINE"": 0.21162477146684755, ""KNOWLEDGE_GRAPH_MEMORY"": 0.10013981343129572, ""LOW_NOISE_MEMORY_FIELD"": 0.21256819888298306, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.13879903247242412, ""SAFE_CONTAINMENT_MATRIX"": 0.07951376318041249}"
LAPIS_WORLD_REWRITER,d568d2c330406379,0.2122222,ACTIVE_LEARNING_AUTOLAB=23.81%; GPT_TRANSFORMER_ENGINE=22.09%; LOW_NOISE_MEMORY_FIELD=16.47%; REPRODUCIBLE_SCENE_PROTOCOL=12.77%; KNOWLEDGE_GRAPH_MEMORY=10.45%; SAFE_CONTAINMENT_MATRIX=6.85%; CLEAN_CANVAS_SURFACE=3.81%; EXPERT_REVIEW_GATE=3.74%,mutated,PASSED,OK,0.506516,0.401308,0.60714,0.543396,0.514482,0.574646,0.5623,0.487178,0.829813,0.212222,0.304078,0.41361,0.377978,ADSORBENT_CORE CLOSED_LOOP CONDUCTIVE_TRACE DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.23811581670603468, ""CLEAN_CANVAS_SURFACE"": 0.03809272395090698, ""EXPERT_REVIEW_GATE"": 0.03744598766846947, ""GPT_TRANSFORMER_ENGINE"": 0.2209168890070736, ""KNOWLEDGE_GRAPH_MEMORY"": 0.10453679829469428, ""LOW_NOISE_MEMORY_FIELD"": 0.16470552466582858, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.12768020705264935, ""SAFE_CONTAINMENT_MATRIX"": 0.06850605265434305}"
LAPIS_WORLD_REWRITER,165f3aea64dbb3c5,0.21143388,ACTIVE_LEARNING_AUTOLAB=25.53%; GPT_TRANSFORMER_ENGINE=18.55%; REPRODUCIBLE_SCENE_PROTOCOL=15.41%; LOW_NOISE_MEMORY_FIELD=14.07%; SAFE_CONTAINMENT_MATRIX=10.09%; KNOWLEDGE_GRAPH_MEMORY=6.86%; CLEAN_CANVAS_SURFACE=5.8%; EXPERT_REVIEW_GATE=3.68%,mutated,PASSED,OK,0.46546,0.451829,0.641978,0.497733,0.552817,0.597219,0.594024,0.523438,0.838738,0.211434,0.339734,0.481577,0.41765,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.25534878407640205, ""CLEAN_CANVAS_SURFACE"": 0.05797866692228812, ""EXPERT_REVIEW_GATE"": 0.03678855630725459, ""GPT_TRANSFORMER_ENGINE"": 0.18554421625215728, ""KNOWLEDGE_GRAPH_MEMORY"": 0.06863755277724926, ""LOW_NOISE_MEMORY_FIELD"": 0.1407180960973547, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.1540857593736742, ""SAFE_CONTAINMENT_MATRIX"": 0.10089836819361993}"
LAPIS_WORLD_REWRITER,7421432c18c87f54,0.20998747,GPT_TRANSFORMER_ENGINE=25.99%; ACTIVE_LEARNING_AUTOLAB=16.13%; REPRODUCIBLE_SCENE_PROTOCOL=15.89%; KNOWLEDGE_GRAPH_MEMORY=12.3%; LOW_NOISE_MEMORY_FIELD=11.28%; SAFE_CONTAINMENT_MATRIX=8.35%; CLEAN_CANVAS_SURFACE=6.93%; EXPERT_REVIEW_GATE=3.14%,mutated,PASSED,OK,0.47873,0.426398,0.624082,0.51157,0.534214,0.585997,0.579185,0.507189,0.836154,0.209987,0.307467,0.44805,0.391338,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.1612808547040436, ""CLEAN_CANVAS_SURFACE"": 0.06931615484173735, ""EXPERT_REVIEW_GATE"": 0.03137873929674101, ""GPT_TRANSFORMER_ENGINE"": 0.2598560616051577, ""KNOWLEDGE_GRAPH_MEMORY"": 0.12296262553653033, ""LOW_NOISE_MEMORY_FIELD"": 0.11276703135104048, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.15892224106281425, ""SAFE_CONTAINMENT_MATRIX"": 0.08351629160193542}"
LAPIS_WORLD_REWRITER,343406b38764a26a,0.20975913,GPT_TRANSFORMER_ENGINE=23.88%; REPRODUCIBLE_SCENE_PROTOCOL=16.34%; ACTIVE_LEARNING_AUTOLAB=15.72%; KNOWLEDGE_GRAPH_MEMORY=13.17%; LOW_NOISE_MEMORY_FIELD=12.62%; SAFE_CONTAINMENT_MATRIX=7.04%; CLEAN_CANVAS_SURFACE=6.6%; EXPERT_REVIEW_GATE=4.61%,mutated,PASSED,OK,0.472528,0.431045,0.627335,0.506963,0.537395,0.58777,0.579767,0.511434,0.837454,0.209759,0.30954,0.447666,0.3986,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.1572288322840869, ""CLEAN_CANVAS_SURFACE"": 0.06603592584253794, ""EXPERT_REVIEW_GATE"": 0.046111431012577565, ""GPT_TRANSFORMER_ENGINE"": 0.23880470565621037, ""KNOWLEDGE_GRAPH_MEMORY"": 0.13174933722863028, ""LOW_NOISE_MEMORY_FIELD"": 0.12622980883642004, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.16343725051464023, ""SAFE_CONTAINMENT_MATRIX"": 0.07040270862489671}"
LAPIS_WORLD_REWRITER,eeb16ee96e93ffb6,0.20964461,ACTIVE_LEARNING_AUTOLAB=20.9%; LOW_NOISE_MEMORY_FIELD=20.06%; GPT_TRANSFORMER_ENGINE=19.97%; REPRODUCIBLE_SCENE_PROTOCOL=9.73%; KNOWLEDGE_GRAPH_MEMORY=9.45%; SCORING_FUNCTION_MUTATOR=9.0%; SAFE_CONTAINMENT_MATRIX=7.5%; EXPERT_REVIEW_GATE=3.38%,mutated,PASSED,OK,0.538021,0.3703,0.589449,0.567865,0.492026,0.560521,0.547816,0.460536,0.823264,0.209645,0.278715,0.38846,0.357393,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.20900053085500783, ""EXPERT_REVIEW_GATE"": 0.03384924150972271, ""GPT_TRANSFORMER_ENGINE"": 0.19969747348588718, ""KNOWLEDGE_GRAPH_MEMORY"": 0.09449587398945229, ""LOW_NOISE_MEMORY_FIELD"": 0.20058772877175807, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.09731382291933201, ""SAFE_CONTAINMENT_MATRIX"": 0.0750323201977848, ""SCORING_FUNCTION_MUTATOR"": 0.0900230082710552}"
LAPIS_WORLD_REWRITER,5434a1314628f604,0.20963579,GPT_TRANSFORMER_ENGINE=26.81%; ACTIVE_LEARNING_AUTOLAB=16.64%; REPRODUCIBLE_SCENE_PROTOCOL=15.8%; KNOWLEDGE_GRAPH_MEMORY=12.69%; LOW_NOISE_MEMORY_FIELD=11.64%; SAFE_CONTAINMENT_MATRIX=7.9%; CLEAN_CANVAS_SURFACE=5.28%; EXPERT_REVIEW_GATE=3.24%,mutated,PASSED,OK,0.492943,0.407613,0.614122,0.527109,0.521323,0.578409,0.570614,0.492942,0.833829,0.209636,0.294333,0.432289,0.377603,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.16642618097222633, ""CLEAN_CANVAS_SURFACE"": 0.052842032228519506, ""EXPERT_REVIEW_GATE"": 0.03237981194025009, ""GPT_TRANSFORMER_ENGINE"": 0.2681462224068043, ""KNOWLEDGE_GRAPH_MEMORY"": 0.12688548934041347, ""LOW_NOISE_MEMORY_FIELD"": 0.11636462617815263, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.1579505196906007, ""SAFE_CONTAINMENT_MATRIX"": 0.07900511724303294}"
LAPIS_WORLD_REWRITER,72d5293a0bf88a4a,0.20919807,GPT_TRANSFORMER_ENGINE=27.47%; REPRODUCIBLE_SCENE_PROTOCOL=15.79%; ACTIVE_LEARNING_AUTOLAB=14.61%; KNOWLEDGE_GRAPH_MEMORY=13.0%; LOW_NOISE_MEMORY_FIELD=11.92%; SAFE_CONTAINMENT_MATRIX=8.48%; CLEAN_CANVAS_SURFACE=5.41%; EXPERT_REVIEW_GATE=3.32%,mutated,PASSED,OK,0.48434,0.416523,0.620533,0.51786,0.528214,0.582417,0.576314,0.499487,0.835813,0.209198,0.297278,0.443301,0.385381,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.1461369237370748, ""CLEAN_CANVAS_SURFACE"": 0.05413247312496464, ""EXPERT_REVIEW_GATE"": 0.03317055052059465, ""GPT_TRANSFORMER_ENGINE"": 0.2746945483705862, ""KNOWLEDGE_GRAPH_MEMORY"": 0.12998412536376366, ""LOW_NOISE_MEMORY_FIELD"": 0.1192063350638074, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.1579240219618088, ""SAFE_CONTAINMENT_MATRIX"": 0.08475102185739986}"
LAPIS_WORLD_REWRITER,7b4cef10b241a2bd,0.20749337,KNOWLEDGE_GRAPH_MEMORY=21.92%; ACTIVE_LEARNING_AUTOLAB=19.19%; LOW_NOISE_MEMORY_FIELD=18.42%; GPT_TRANSFORMER_ENGINE=18.34%; REPRODUCIBLE_SCENE_PROTOCOL=12.14%; SAFE_CONTAINMENT_MATRIX=6.89%; EXPERT_REVIEW_GATE=3.11%,mutated,PASSED,OK,0.514051,0.373819,0.59672,0.556585,0.497805,0.564575,0.553712,0.46697,0.830048,0.207493,0.275787,0.394498,0.360845,ADSORBENT_CORE CLOSED_LOOP DEMIURGE_LAYER EXPERT_VALIDATION_REQUIRED HYDROGEL_NETWORK LAMINATED LOW_HAZARD_GATE PHOTOCATALYTIC_SURFACE RULE_REWRITE SEARCH_SPACE_EDITOR SELF_HEALING_LAYER WORLD_MODEL,"{""ACTIVE_LEARNING_AUTOLAB"": 0.19190984110247036, ""EXPERT_REVIEW_GATE"": 0.031081273013974158, ""GPT_TRANSFORMER_ENGINE"": 0.18336752662043837, ""KNOWLEDGE_GRAPH_MEMORY"": 0.2191664209479195, ""LOW_NOISE_MEMORY_FIELD"": 0.18418498268025402, ""REPRODUCIBLE_SCENE_PROTOCOL"": 0.1213932854312874, ""SAFE_CONTAINMENT_MATRIX"": 0.06889667020365625}"
